lbr_σ,rbr_σ,th_α,nIntervals,Power,Power_SDE,TypeI,TypeI_SDE
-3.1,6.4,0.5,6,0.0536,0.003185185708871619,0.7098,0.006418472715529762
-3.0,6.4,0.5,6,0.053,0.003168311853337673,0.7948,0.005711268860769908
-2.9,6.4,0.5,6,0.0736,0.003692777816224529,0.86,0.004907137658554119
-2.8,6.4,0.5,6,0.123,0.004644803548052382,0.9046,0.00415448769404845
-2.7,6.4,0.5,6,0.1672,0.005277199257181786,0.9398,0.0033638061775316374
-2.6,6.4,0.5,6,0.2382,0.0060242968054371295,0.9658,0.0025702280054501004
-2.5,6.4,0.5,6,0.3416,0.006706853807859539,0.9812,0.0019207581836347876
-3.5,6.5,0.5,6,0.1728,0.005346777721207419,0.3904,0.006899099071617974
-3.4,6.5,0.5,6,0.114,0.004494530008799585,0.479,0.007064828377250222
-3.3,6.5,0.5,6,0.0794,0.003823496828820445,0.5804,0.006979052084631551
-3.2,6.5,0.5,6,0.0522,0.003145636978419474,0.6716,0.006641587761973789
-3.1,6.5,0.5,6,0.0466,0.002980887116279313,0.7564,0.006070569001337519
-3.0,6.5,0.5,6,0.0676,0.0035504996831432047,0.8224,0.0054047801065353245
-2.9,6.5,0.5,6,0.0892,0.004030964152656285,0.883,0.004545569271279451
-2.8,6.5,0.5,6,0.154,0.005104586173236769,0.9204,0.003827893415444061
-2.7,6.5,0.5,6,0.204,0.005698841987632224,0.952,0.0030231109804305907
-2.6,6.5,0.5,6,0.2788,0.006341459768854487,0.9748,0.0022165270131446627
-2.5,6.5,0.5,6,0.373,0.006839166615896998,0.9874,0.0015774181436765552
-3.5,5.5,-0.5,7,1.0,0.0,0.9838,0.0017853604678047508
-3.4,5.5,-0.5,7,1.0,0.0,0.9692,0.0024434140050347605
-3.3,5.5,-0.5,7,1.0,0.0,0.9516,0.0030350433275325743
-3.2,5.5,-0.5,7,1.0,0.0,0.9244,0.0037385729897916934
-3.1,5.5,-0.5,7,1.0,0.0,0.8606,0.004898318895294588
-3.0,5.5,-0.5,7,1.0,0.0,0.7972,0.005686337309727589
-2.9,5.5,-0.5,7,0.9994,0.0003463062228721987,0.7044,0.006453226169909125
-2.8,5.5,-0.5,7,0.9986,0.000528779727296718,0.6032,0.006918811458624956
-2.7,5.5,-0.5,7,0.9968,0.0007987189743583135,0.4936,0.007070488526261817
-2.6,5.5,-0.5,7,0.9926,0.001212042903531056,0.379,0.006860889155204303
-2.5,5.5,-0.5,7,0.9826,0.0018491749511606505,0.2774,0.0063316544441401725
-3.5,5.6,-0.5,7,1.0,0.0,0.9828,0.0018387038913321523
-3.4,5.6,-0.5,7,1.0,0.0,0.9608,0.0027445713690847982
-3.3,5.6,-0.5,7,0.9998,0.00019997999899988897,0.9304,0.003598773124274438
-3.2,5.6,-0.5,7,1.0,0.0,0.8896,0.004431971119039473
-3.1,5.6,-0.5,7,1.0,0.0,0.8432,0.0051422516468955515
-3.0,5.6,-0.5,7,0.9996,0.0002827861382741226,0.7534,0.0060957106230529025
-2.9,5.6,-0.5,7,0.998,0.0006318227599572528,0.6608,0.006695421719354203
-2.8,5.6,-0.5,7,0.9972,0.000747283078893136,0.567,0.007007296197535822
-2.7,5.6,-0.5,7,0.9954,0.000956957679315031,0.4588,0.007047021498477211
-2.6,5.6,-0.5,7,0.9916,0.0012906928372002353,0.3462,0.006728232457339743
-2.5,5.6,-0.5,7,0.981,0.0019307511491644912,0.2514,0.006135112712901044
-3.5,5.7,-0.5,7,1.0,0.0,0.975,0.0022079402165819627
-3.4,5.7,-0.5,7,1.0,0.0,0.949,0.0031112376958374634
-3.3,5.7,-0.5,7,1.0,0.0,0.9218,0.0037969661573419387
-3.2,5.7,-0.5,7,1.0,0.0,0.8702,0.004752935093181897
-3.1,5.7,-0.5,7,0.9994,0.0003463062228721987,0.8038,0.005616147433962182
-3.0,5.7,-0.5,7,0.9998,0.00019997999899988897,0.714,0.006390680714916057
-2.9,5.7,-0.5,7,0.9974,0.0007201722016295889,0.6222,0.006856634159702558
-2.8,5.7,-0.5,7,0.9974,0.0007201722016295889,0.5158,0.007067536487348332
-2.7,5.7,-0.5,7,0.9934,0.0011451148414023853,0.3988,0.006924717467160664
-2.6,5.7,-0.5,7,0.987,0.0016019363283226965,0.3052,0.006512341514386358
-2.5,5.7,-0.5,7,0.9778,0.002083610328252382,0.2098,0.00575819346670464
-3.5,5.8,-0.5,7,1.0,0.0,0.9618,0.002710747498384902
-3.4,5.8,-0.5,7,1.0,0.0,0.9374,0.0034258207775655744
-3.3,5.8,-0.5,7,0.9998,0.00019997999899988897,0.9032,0.004181620738421886
-3.2,5.8,-0.5,7,1.0,0.0,0.8456,0.005110002739725293
-3.1,5.8,-0.5,7,0.9998,0.00019997999899988897,0.771,0.0059423732632678
-3.0,5.8,-0.5,7,0.9994,0.0003463062228721987,0.6838,0.006575979926976663
-2.9,5.8,-0.5,7,0.9984,0.0005652326954449903,0.5792,0.006981795757539746
-2.8,5.8,-0.5,7,0.9948,0.001017148956643026,0.4626,0.007051258611056611
-2.7,5.8,-0.5,7,0.991,0.0013355897573731246,0.3618,0.006795597986932423
-2.6,5.8,-0.5,7,0.9846,0.0017414270010540189,0.2586,0.006192350765258699
-2.5,5.8,-0.5,7,0.967,0.002526301644697245,0.1822,0.005458995511996689
-3.5,5.9,-0.5,7,1.0,0.0,0.959,0.0028042467794400705
-3.4,5.9,-0.5,7,0.9998,0.00019997999899988897,0.9206,0.0038234968288204454
-3.3,5.9,-0.5,7,0.9998,0.00019997999899988897,0.884,0.004528664262230089
-3.2,5.9,-0.5,7,0.9996,0.0002827861382741226,0.82,0.005433231082882451
-3.1,5.9,-0.5,7,0.999,0.0004469899327725404,0.7316,0.006266760566672386
-3.0,5.9,-0.5,7,0.999,0.0004469899327725404,0.6238,0.006850891328871011
-2.9,5.9,-0.5,7,0.9966,0.0008232180756032946,0.5266,0.007061054312211456
-2.8,5.9,-0.5,7,0.9922,0.0012441189653726872,0.4318,0.0070049805138915275
-2.7,5.9,-0.5,7,0.987,0.0016019363283226965,0.317,0.006580440714724204
-2.6,5.9,-0.5,7,0.9762,0.002155623343722184,0.234,0.005987386742143855
-2.5,5.9,-0.5,7,0.955,0.0029317230428538106,0.1654,0.00525438559681339
-3.5,6.0,-0.5,7,1.0,0.0,0.9386,0.003394997496317192
-3.4,6.0,-0.5,7,0.9998,0.00019997999899988897,0.9026,0.004193166822343228
-3.3,6.0,-0.5,7,1.0,0.0,0.8542,0.004990838807254749
-3.2,6.0,-0.5,7,0.9996,0.0002827861382741226,0.7838,0.005821641692856062
-3.1,6.0,-0.5,7,0.9994,0.0003463062228721987,0.7052,0.006448146400323119
-3.0,6.0,-0.5,7,0.998,0.0006318227599572528,0.5984,0.006932783567947293
-2.9,6.0,-0.5,7,0.9956,0.000936017093861,0.5006,0.0070710627206948175
-2.8,6.0,-0.5,7,0.9918,0.0012753634776015805,0.384,0.006878139283265497
-2.7,6.0,-0.5,7,0.983,0.0018281684823888641,0.2904,0.006419779435463496
-2.6,6.0,-0.5,7,0.9636,0.0026485860378700175,0.208,0.005739965156688671
-2.5,6.0,-0.5,7,0.9384,0.003400159996235471,0.1348,0.004829678250152902
-3.5,6.1,-0.5,7,1.0,0.0,0.9274,0.003669584172627738
-3.4,6.1,-0.5,7,1.0,0.0,0.873,0.004708948927308513
-3.3,6.1,-0.5,7,0.9996,0.0002827861382741226,0.8272,0.005346777721207419
-3.2,6.1,-0.5,7,0.9998,0.00019997999899988897,0.7562,0.006072257570294594
-3.1,6.1,-0.5,7,0.9986,0.000528779727296718,0.6576,0.006710622027800404
-3.0,6.1,-0.5,7,0.996,0.0008926365441768563,0.5504,0.007035052807193419
-2.9,6.1,-0.5,7,0.9924,0.00122818891055082,0.4388,0.0070178994008178825
-2.8,6.1,-0.5,7,0.9878,0.0015524921899964577,0.341,0.006704013723136313
-2.7,6.1,-0.5,7,0.9742,0.0022420686876186485,0.2658,0.006247405221369909
-2.6,6.1,-0.5,7,0.956,0.002900482718445329,0.179,0.00542142047806661
-2.5,6.1,-0.5,7,0.9266,0.003688155094352731,0.1218,0.004625251560726184
-3.5,6.2,-0.5,7,0.9996,0.0002827861382741226,0.9074,0.004099396053079039
-3.4,6.2,-0.5,7,0.9998,0.00019997999899988897,0.8508,0.00503863791118195
-3.3,6.2,-0.5,7,0.9992,0.0003998399679871993,0.7912,0.005748087682003468
-3.2,6.2,-0.5,7,0.9984,0.0005652326954449903,0.7054,0.006446872730246813
-3.1,6.2,-0.5,7,0.9978,0.0006625948988635484,0.6062,0.006909725899049831
-3.0,6.2,-0.5,7,0.9956,0.000936017093861,0.5138,0.007068374070463447
-2.9,6.2,-0.5,7,0.9904,0.0013789735312905794,0.4178,0.006974857131153297
-2.8,6.2,-0.5,7,0.9802,0.0019701756266891557,0.3076,0.006526595437132594
-2.7,6.2,-0.5,7,0.9688,0.002458721619053284,0.2152,0.005811866481604683
-2.6,6.2,-0.5,7,0.9398,0.0033638061775316374,0.1568,0.00514225164689555
-2.5,6.2,-0.5,7,0.9046,0.00415448769404845,0.099,0.004223718740636029
-3.5,6.3,-0.5,7,1.0,0.0,0.8926,0.004378703917827741
-3.4,6.3,-0.5,7,0.9996,0.0002827861382741226,0.8276,0.0053418768237390125
-3.3,6.3,-0.5,7,0.9992,0.0003998399679871993,0.7608,0.006032965439980573
-3.2,6.3,-0.5,7,0.998,0.0006318227599572528,0.6652,0.006673963739787623
-3.1,6.3,-0.5,7,0.996,0.0008926365441768563,0.5662,0.007008816733229654
-3.0,6.3,-0.5,7,0.9928,0.0011956721958797892,0.467,0.007055650218087628
-2.9,6.3,-0.5,7,0.9864,0.001637989010952146,0.3708,0.006830920289390002
-2.8,6.3,-0.5,7,0.9754,0.002190654696660337,0.2634,0.006229292736739862
-2.7,6.3,-0.5,7,0.9572,0.0028624520956690245,0.1984,0.00563981276284949
-2.6,6.3,-0.5,7,0.9296,0.0036178402397010296,0.1366,0.004856756942652164
-2.5,6.3,-0.5,7,0.891,0.004407244036810305,0.0842,0.003927094600337506
-3.5,6.4,-0.5,7,0.9998,0.00019997999899988897,0.8616,0.0048835528050795145
-3.4,6.4,-0.5,7,0.9994,0.0003463062228721987,0.816,0.005479854012653987
-3.3,6.4,-0.5,7,0.9992,0.0003998399679871993,0.72,0.0063498031465550175
-3.2,6.4,-0.5,7,0.997,0.0007734339015067807,0.6282,0.0068346874105550725
-3.1,6.4,-0.5,7,0.995,0.0009974968671630005,0.5364,0.007052305155053913
-3.0,6.4,-0.5,7,0.9886,0.001501335405563991,0.4184,0.006976266049972578
-2.9,6.4,-0.5,7,0.9792,0.002018284419996351,0.329,0.006644682084193344
-2.8,6.4,-0.5,7,0.9688,0.002458721619053284,0.2396,0.006036420131170461
-2.7,6.4,-0.5,7,0.9392,0.003379448475713159,0.1554,0.005123491778074793
-2.6,6.4,-0.5,7,0.909,0.004067407036429965,0.1048,0.004331673117861042
-2.5,6.4,-0.5,7,0.8688,0.004774653076402515,0.074,0.003701999459751446
-3.5,6.5,-0.5,7,1.0,0.0,0.8272,0.005346777721207419
-3.4,6.5,-0.5,7,0.9996,0.0002827861382741226,0.765,0.005996248827392005
-3.3,6.5,-0.5,7,0.9982,0.0005994597567810576,0.6846,0.006571496633187907
-3.2,6.5,-0.5,7,0.9974,0.0007201722016295889,0.5946,0.006943354232645775
-3.1,6.5,-0.5,7,0.9924,0.00122818891055082,0.4856,0.007068134690284276
-3.0,6.5,-0.5,7,0.9856,0.0016847931623792855,0.384,0.006878139283265497
-2.9,6.5,-0.5,7,0.9814,0.0019107087690174007,0.2946,0.006446872730246813
-2.8,6.5,-0.5,7,0.955,0.0029317230428538106,0.2086,0.005746060215486782
-2.7,6.5,-0.5,7,0.928,0.0036555710908146746,0.1476,0.005016258366551707
-2.6,6.5,-0.5,7,0.8946,0.004342599221664372,0.0966,0.004177761122898244
-2.5,6.5,-0.5,7,0.837,0.005223619434836348,0.0674,0.0035456237815086923
-3.5,5.5,-0.4,7,1.0,0.0,0.9682,0.0024814818153675857
-3.4,5.5,-0.4,7,1.0,0.0,0.9418,0.0033109744789110054
-3.3,5.5,-0.4,7,1.0,0.0,0.9064,0.004119199922315012
-3.2,5.5,-0.4,7,1.0,0.0,0.8608,0.004895372508808701
-3.1,5.5,-0.4,7,0.9998,0.00019997999899988897,0.782,0.00583910952115132
-3.0,5.5,-0.4,7,1.0,0.0,0.6818,0.006587089797475058
-2.9,5.5,-0.4,7,0.9982,0.0005994597567810576,0.576,0.0069889054937092975
-2.8,5.5,-0.4,7,0.9958,0.0009145884320283065,0.4666,0.007055273772150873
-2.7,5.5,-0.4,7,0.993,0.0011790674280973083,0.3622,0.0067972223738818486
-2.6,5.5,-0.4,7,0.983,0.0018281684823888641,0.2576,0.006184532965390353
-2.5,5.5,-0.4,7,0.975,0.0022079402165819627,0.1864,0.005507359439876791
-3.5,5.6,-0.4,7,1.0,0.0,0.954,0.0029625664549508433
-3.4,5.6,-0.4,7,1.0,0.0,0.9304,0.003598773124274438
-3.3,5.6,-0.4,7,1.0,0.0,0.8872,0.0044738386202454825
-3.2,5.6,-0.4,7,0.9998,0.00019997999899988897,0.8194,0.00544028749240332
-3.1,5.6,-0.4,7,0.9996,0.0002827861382741226,0.746,0.006156037686694258
-3.0,5.6,-0.4,7,0.9998,0.00019997999899988897,0.6532,0.0067309696181159515
-2.9,5.6,-0.4,7,0.9978,0.0006625948988635484,0.5288,0.007059328013345179
-2.8,5.6,-0.4,7,0.9966,0.0008232180756032946,0.417,0.006972962067873307
-2.7,5.6,-0.4,7,0.987,0.0016019363283226965,0.3172,0.0065815524004599404
-2.6,5.6,-0.4,7,0.9828,0.0018387038913321523,0.2154,0.005813825590779276
-2.5,5.6,-0.4,7,0.9594,0.0027911159058699076,0.1484,0.005027473321659698
-3.5,5.7,-0.4,7,1.0,0.0,0.9504,0.0030704996336101387
-3.4,5.7,-0.4,7,1.0,0.0,0.9052,0.004142775880976426
-3.3,5.7,-0.4,7,1.0,0.0,0.8548,0.004982307898956065
-3.2,5.7,-0.4,7,0.9996,0.0002827861382741226,0.7832,0.005827482475306125
-3.1,5.7,-0.4,7,0.9996,0.0002827861382741226,0.679,0.006602408651393823
-3.0,5.7,-0.4,7,0.9988,0.0004896039215529179,0.5942,0.006944441806221721
-2.9,5.7,-0.4,7,0.996,0.0008926365441768563,0.4892,0.007069418080719233
-2.8,5.7,-0.4,7,0.9942,0.0010739050237334796,0.3792,0.006861593983907821
-2.7,5.7,-0.4,7,0.9828,0.0018387038913321523,0.2688,0.006269713869069306
-2.6,5.7,-0.4,7,0.9708,0.0023810653077981714,0.195,0.005603124128555426
-2.5,5.7,-0.4,7,0.9406,0.0033428024171344617,0.1252,0.004680276914884417
-3.5,5.8,-0.4,7,0.9998,0.00019997999899988897,0.9324,0.0035504996831432047
-3.4,5.8,-0.4,7,1.0,0.0,0.8852,0.004508236018666281
-3.3,5.8,-0.4,7,1.0,0.0,0.8256,0.005366276921665523
-3.2,5.8,-0.4,7,0.9998,0.00019997999899988897,0.7452,0.006162417707361292
-3.1,5.8,-0.4,7,0.9984,0.0005652326954449903,0.6526,0.00673369497378668
-3.0,5.8,-0.4,7,0.996,0.0008926365441768563,0.5406,0.00704771792852126
-2.9,5.8,-0.4,7,0.993,0.0011790674280973083,0.4404,0.0070206529610856
-2.8,5.8,-0.4,7,0.9896,0.001434701362653564,0.3214,0.006604574778136743
-2.7,5.8,-0.4,7,0.977,0.002119952829663906,0.2416,0.0060535847231206735
-2.6,5.8,-0.4,7,0.9576,0.0028496399772602854,0.1634,0.005228774999940234
-2.5,5.8,-0.4,7,0.9236,0.003756675125692932,0.1038,0.0043133643481625804
-3.5,5.9,-0.4,7,1.0,0.0,0.909,0.004067407036429965
-3.4,5.9,-0.4,7,1.0,0.0,0.8636,0.004853762252109182
-3.3,5.9,-0.4,7,0.9996,0.0002827861382741226,0.7932,0.005727717870146888
-3.2,5.9,-0.4,7,0.9998,0.00019997999899988897,0.7092,0.006422388340796592
-3.1,5.9,-0.4,7,0.998,0.0006318227599572528,0.6108,0.006895264461933276
-3.0,5.9,-0.4,7,0.9946,0.001036420763975709,0.491,0.007069922206078367
-2.9,5.9,-0.4,7,0.993,0.0011790674280973083,0.3942,0.006910953045709397
-2.8,5.9,-0.4,7,0.9818,0.0018904369865192542,0.2856,0.006387998747651724
-2.7,5.9,-0.4,7,0.9694,0.002435719195638116,0.205,0.005709203096755273
-2.6,5.9,-0.4,7,0.9526,0.0030051036587778464,0.1298,0.004752935093181896
-2.5,5.9,-0.4,7,0.9046,0.00415448769404845,0.0844,0.00393132649369141
-3.5,6.0,-0.4,7,1.0,0.0,0.88,0.004595650117230423
-3.4,6.0,-0.4,7,0.9996,0.0002827861382741226,0.84,0.005184592558726288
-3.3,6.0,-0.4,7,0.9988,0.0004896039215529179,0.7606,0.0060346936956236635
-3.2,6.0,-0.4,7,0.9988,0.0004896039215529179,0.6618,0.006690601766657465
-3.1,6.0,-0.4,7,0.9974,0.0007201722016295889,0.5478,0.007038681126461122
-3.0,6.0,-0.4,7,0.9926,0.001212042903531056,0.4576,0.0070455977744972075
-2.9,6.0,-0.4,7,0.988,0.0015398701243936133,0.3478,0.006735505326254297
-2.8,6.0,-0.4,7,0.9752,0.002199316257385465,0.2572,0.0061813940175335855
-2.7,6.0,-0.4,7,0.9618,0.002710747498384902,0.1712,0.005327111036950516
-2.6,6.0,-0.4,7,0.9238,0.003752160977356916,0.1198,0.004592340579704428
-2.5,6.0,-0.4,7,0.8832,0.004542196825325825,0.0778,0.003788064413391092
-3.5,6.1,-0.4,7,1.0,0.0,0.861,0.004892422712726283
-3.4,6.1,-0.4,7,1.0,0.0,0.7926,0.005733851061895487
-3.3,6.1,-0.4,7,0.9994,0.0003463062228721987,0.7136,0.00639335655192169
-3.2,6.1,-0.4,7,0.9984,0.0005652326954449903,0.6156,0.006879486027313377
-3.1,6.1,-0.4,7,0.996,0.0008926365441768563,0.5114,0.007069229661002675
-3.0,6.1,-0.4,7,0.9946,0.001036420763975709,0.4112,0.006958657341757819
-2.9,6.1,-0.4,7,0.9858,0.001673222041451761,0.3184,0.00658819307549498
-2.8,6.1,-0.4,7,0.975,0.0022079402165819627,0.219,0.005848743454794371
-2.7,6.1,-0.4,7,0.9482,0.0031342227106573,0.1532,0.005093716914002976
-2.6,6.1,-0.4,7,0.9128,0.003989891226587513,0.0972,0.004189323573084323
-2.5,6.1,-0.4,7,0.8586,0.004927596574396081,0.069,0.0035843827920577906
-3.5,6.2,-0.4,7,0.9998,0.00019997999899988897,0.8322,0.005284754677371504
-3.4,6.2,-0.4,7,1.0,0.0,0.7674,0.005974901505464337
-3.3,6.2,-0.4,7,0.9982,0.0005994597567810576,0.6784,0.00660565575851482
-3.2,6.2,-0.4,7,0.9976,0.0006919884392097831,0.5874,0.006962201376001702
-3.1,6.2,-0.4,7,0.9932,0.0011622185680843365,0.4642,0.007052919395541112
-3.0,6.2,-0.4,7,0.9888,0.0014882580421418854,0.361,0.006792333914053402
-2.9,6.2,-0.4,7,0.9774,0.0021018677408438406,0.2726,0.006297447736980435
-2.8,6.2,-0.4,7,0.9582,0.0028302918577418814,0.1894,0.005541256897130831
-2.7,6.2,-0.4,7,0.9298,0.003613086215411972,0.1298,0.004752935093181896
-2.6,6.2,-0.4,7,0.8858,0.0044979630945573565,0.083,0.003901563789046644
-2.5,6.2,-0.4,7,0.8342,0.005259474498464652,0.0514,0.0031227564746550444
-3.5,6.3,-0.4,7,0.9998,0.00019997999899988897,0.805,0.005603124128555425
-3.4,6.3,-0.4,7,0.999,0.0004469899327725404,0.728,0.006293107340575084
-3.3,6.3,-0.4,7,0.999,0.0004469899327725404,0.6224,0.006855920652983085
-3.2,6.3,-0.4,7,0.9954,0.000956957679315031,0.5336,0.007055083840749166
-3.1,6.3,-0.4,7,0.9908,0.0013502118352317896,0.4132,0.006963702463488802
-3.0,6.3,-0.4,7,0.9848,0.0017302577842622175,0.3246,0.006621704312335307
-2.9,6.3,-0.4,7,0.971,0.0023731413780051125,0.2326,0.0059749015054643365
-2.8,6.3,-0.4,7,0.946,0.0031963729444481302,0.162,0.005210681337406846
-2.7,6.3,-0.4,7,0.913,0.003985749615818835,0.1006,0.00425393088801405
-2.6,6.3,-0.4,7,0.86,0.004907137658554119,0.076,0.003747639256918947
-2.5,6.3,-0.4,7,0.8006,0.005650480333564572,0.0548,0.003218600938296017
-3.5,6.4,-0.4,7,0.9996,0.0002827861382741226,0.7648,0.005998015671870156
-3.4,6.4,-0.4,7,0.9992,0.0003998399679871993,0.679,0.006602408651393823
-3.3,6.4,-0.4,7,0.9974,0.0007201722016295889,0.5718,0.006997781934298896
-3.2,6.4,-0.4,7,0.9932,0.0011622185680843365,0.4856,0.007068134690284276
-3.1,6.4,-0.4,7,0.987,0.0016019363283226965,0.3838,0.00687746406751791
-3.0,6.4,-0.4,7,0.977,0.002119952829663906,0.2808,0.006355334137557207
-2.9,6.4,-0.4,7,0.9616,0.0027175518394319544,0.2026,0.005684245596383041
-2.8,6.4,-0.4,7,0.9304,0.003598773124274438,0.139,0.004892422712726283
-2.7,6.4,-0.4,7,0.8956,0.004324364461975888,0.0928,0.004103368372447202
-2.6,6.4,-0.4,7,0.8358,0.005239052586107531,0.0662,0.003516178607522661
-2.5,6.4,-0.4,7,0.7694,0.0059569059082715085,0.0498,0.0030763601869742106
-3.5,6.5,-0.4,7,0.9988,0.0004896039215529179,0.723,0.006328838756043639
-3.4,6.5,-0.4,7,0.9978,0.0006625948988635484,0.636,0.006804469119630127
-3.3,6.5,-0.4,7,0.994,0.0010921538353180842,0.5438,0.007043884723645043
-3.2,6.5,-0.4,7,0.989,0.0014750593208410305,0.433,0.007007296197535822
-3.1,6.5,-0.4,7,0.9842,0.0017635396224638695,0.3324,0.00666198528968655
-3.0,6.5,-0.4,7,0.9726,0.00230864635663412,0.2516,0.006136732681158598
-2.9,6.5,-0.4,7,0.9486,0.0031227564746550444,0.1688,0.0052972928935447776
-2.8,6.5,-0.4,7,0.9096,0.004055313551379228,0.1108,0.004438994480735474
-2.7,6.5,-0.4,7,0.8646,0.004838736198636995,0.0862,0.003969119801668879
-2.6,6.5,-0.4,7,0.7952,0.005707135183259636,0.0604,0.0033690307211422105
-2.5,6.5,-0.4,7,0.732,0.006263800763114996,0.0482,0.0030290843500965763
-3.5,5.5,-0.3,7,1.0,0.0,0.9388,0.003389824774232439
-3.4,5.5,-0.3,7,1.0,0.0,0.8898,0.004428452551399867
-3.3,5.5,-0.3,7,0.9998,0.00019997999899988897,0.8366,0.005228774999940234
-3.2,5.5,-0.3,7,1.0,0.0,0.753,0.006099032710192658
-3.1,5.5,-0.3,7,0.999,0.0004469899327725404,0.6482,0.006753321553132207
-3.0,5.5,-0.3,7,0.9988,0.0004896039215529179,0.5494,0.007036471274722863
-2.9,5.5,-0.3,7,0.9944,0.0010553331227626706,0.4448,0.007027844050631744
-2.8,5.5,-0.3,7,0.9914,0.0013058361306075162,0.3254,0.006625931481686179
-2.7,5.5,-0.3,7,0.985,0.0017190113437671093,0.2214,0.005871661434381244
-2.6,5.5,-0.3,7,0.9634,0.0026555767735089103,0.1514,0.005069083546362202
-2.5,5.5,-0.3,7,0.9424,0.0032949124419322583,0.101,0.00426143168430517
-3.5,5.6,-0.3,7,1.0,0.0,0.9176,0.003888707754511774
-3.4,5.6,-0.3,7,0.9998,0.00019997999899988897,0.8684,0.004780825033401662
-3.3,5.6,-0.3,7,0.9998,0.00019997999899988897,0.792,0.00573996515668867
-3.2,5.6,-0.3,7,0.9998,0.00019997999899988897,0.6978,0.0064942306703719725
-3.1,5.6,-0.3,7,0.9994,0.0003463062228721987,0.6092,0.006900367526443791
-3.0,5.6,-0.3,7,0.9978,0.0006625948988635484,0.4946,0.007070655415164849
-2.9,5.6,-0.3,7,0.9924,0.00122818891055082,0.379,0.006860889155204303
-2.8,5.6,-0.3,7,0.986,0.0016615655268450904,0.29,0.006417164482853778
-2.7,5.6,-0.3,7,0.968,0.0024890158697766485,0.1978,0.0056333854829933305
-2.6,5.6,-0.3,7,0.952,0.0030231109804305907,0.1216,0.004621978797008918
-2.5,5.6,-0.3,7,0.9198,0.0038410404840355443,0.082,0.0038801030914139382
-3.5,5.7,-0.3,7,1.0,0.0,0.8898,0.004428452551399867
-3.4,5.7,-0.3,7,1.0,0.0,0.834,0.005262014823240239
-3.3,5.7,-0.3,7,1.0,0.0,0.7584,0.0060535847231206735
-3.2,5.7,-0.3,7,0.9992,0.0003998399679871993,0.6638,0.006680861621078527
-3.1,5.7,-0.3,7,0.9984,0.0005652326954449903,0.5476,0.007038952194751716
-3.0,5.7,-0.3,7,0.9952,0.0009774415583552836,0.4356,0.007012169992234929
-2.9,5.7,-0.3,7,0.9896,0.001434701362653564,0.341,0.006704013723136313
-2.8,5.7,-0.3,7,0.9836,0.0017961648031291546,0.236,0.0060050645292119885
-2.7,5.7,-0.3,7,0.9662,0.0025556822963741033,0.1648,0.005246731554024848
-2.6,5.7,-0.3,7,0.9346,0.0034963649695076175,0.106,0.0043534813655280525
-2.5,5.7,-0.3,7,0.8942,0.00434985884828462,0.0722,0.0036602502646677043
-3.5,5.8,-0.3,7,1.0,0.0,0.8626,0.004868700853410486
-3.4,5.8,-0.3,7,0.9998,0.00019997999899988897,0.8014,0.0056419507264775
-3.3,5.8,-0.3,7,0.9992,0.0003998399679871993,0.7092,0.006422388340796592
-3.2,5.8,-0.3,7,0.9984,0.0005652326954449903,0.6114,0.006893330689876991
-3.1,5.8,-0.3,7,0.9972,0.000747283078893136,0.4908,0.007069870720175865
-3.0,5.8,-0.3,7,0.9946,0.001036420763975709,0.3888,0.006893976501265434
-2.9,5.8,-0.3,7,0.9878,0.0015524921899964577,0.293,0.006436629552801684
-2.8,5.8,-0.3,7,0.9696,0.0024279967051048477,0.2094,0.005754157453528709
-2.7,5.8,-0.3,7,0.948,0.00313993630508646,0.146,0.00499367600070329
-2.6,5.8,-0.3,7,0.9204,0.003827893415444061,0.0924,0.004095417927391537
-2.5,5.8,-0.3,7,0.8612,0.004889469500876349,0.0598,0.0033533255135760383
-3.5,5.9,-0.3,7,1.0,0.0,0.8306,0.005304783501708623
-3.4,5.9,-0.3,7,0.999,0.0004469899327725404,0.7528,0.006100691108390917
-3.3,5.9,-0.3,7,0.9988,0.0004896039215529179,0.66,0.00669925368977769
-3.2,5.9,-0.3,7,0.998,0.0006318227599572528,0.5676,0.007006143589736082
-3.1,5.9,-0.3,7,0.9952,0.0009774415583552836,0.4454,0.007028781402206217
-3.0,5.9,-0.3,7,0.9918,0.0012753634776015805,0.3528,0.006757694281335906
-2.9,5.9,-0.3,7,0.9828,0.0018387038913321523,0.2472,0.006100691108390918
-2.8,5.9,-0.3,7,0.96,0.002771281292110205,0.1746,0.005368702636578041
-2.7,5.9,-0.3,7,0.9376,0.003420708698500941,0.1142,0.004497963094557357
-2.6,5.9,-0.3,7,0.8906,0.004414332112562444,0.073,0.0036788857008610634
-2.5,5.9,-0.3,7,0.828,0.005336965429904901,0.0562,0.003257040374327589
-3.5,6.0,-0.3,7,0.9992,0.0003998399679871993,0.8006,0.005650480333564572
-3.4,6.0,-0.3,7,0.9992,0.0003998399679871993,0.7162,0.006375853825175104
-3.3,6.0,-0.3,7,0.9984,0.0005652326954449903,0.6162,0.00687746406751791
-3.2,6.0,-0.3,7,0.9974,0.0007201722016295889,0.5238,0.0070630525978503085
-3.1,6.0,-0.3,7,0.9906,0.0013646713890164155,0.4046,0.006941164743758788
