lbr_σ,rbr_σ,th_σ,nIntervals,Power,Power_SDE,TypeI,TypeI_SDE
1.0,1.0,1.0,8,0.325,0.0066238206497458854,0.0482,0.0030290843500965763
0.0,0.0,0.0,9,0.8174,0.005463647865666307,0.0434,0.0028815426424052795
0.2,0.0,0.0,9,0.7996,0.0056610924740724735,0.0474,0.0030051036587778464
0.4,0.0,0.0,9,0.7486,0.006135112712901044,0.0498,0.0030763601869742106
0.6,0.0,0.0,9,0.706,0.006443042759442157,0.0444,0.002913027291324268
0.8,0.0,0.0,9,0.6102,0.0068971872527864575,0.0458,0.0029564289269319497
1.0,0.0,0.0,9,0.5278,0.007060129743850322,0.049,0.0030528347482299137
0.0,0.2,0.0,9,0.8208,0.005423787606461006,0.0464,0.0029747954551531774
0.2,0.2,0.0,9,0.8044,0.005609645978134449,0.0432,0.002875195993319412
0.4,0.2,0.0,9,0.7558,0.006075629350116743,0.0594,0.0033428024171344617
0.6,0.2,0.0,9,0.6752,0.0066227631695539285,0.0534,0.0031795735563122296
0.8,0.2,0.0,9,0.6158,0.006878813269743554,0.0512,0.0031170036894427955
1.0,0.2,0.0,9,0.5236,0.007063186816161669,0.0444,0.002913027291324268
0.0,0.4,0.0,9,0.7996,0.0056610924740724735,0.0474,0.0030051036587778464
0.2,0.4,0.0,9,0.7906,0.00575415745352871,0.051,0.003111237695837462
0.4,0.4,0.0,9,0.7444,0.006168770379905545,0.0504,0.0030938597253269257
0.6,0.4,0.0,9,0.6776,0.0066099658092913,0.0536,0.003185185708871619
0.8,0.4,0.0,9,0.5922,0.006949808054903387,0.0546,0.003213062090903318
1.0,0.4,0.0,9,0.5248,0.007062364476575816,0.0512,0.0031170036894427955
0.0,0.6,0.0,9,0.774,0.005914795009127535,0.05,0.0030822070014844883
0.2,0.6,0.0,9,0.7562,0.006072257570294594,0.0546,0.003213062090903318
0.4,0.6,0.0,9,0.721,0.006342854247103586,0.054,0.003196372944448129
0.6,0.6,0.0,9,0.6534,0.006730058543578948,0.0492,0.0030587369942510585
0.8,0.6,0.0,9,0.5712,0.006999007929699752,0.0492,0.0030587369942510585
1.0,0.6,0.0,9,0.5048,0.007070741969553125,0.0552,0.0032296427046966045
0.0,0.8,0.0,9,0.7272,0.006298891331020087,0.049,0.0030528347482299137
0.2,0.8,0.0,9,0.7178,0.006364953416954439,0.0538,0.0031907854832313627
0.4,0.8,0.0,9,0.6726,0.006636403242721165,0.048,0.0030231109804305894
0.6,0.8,0.0,9,0.6164,0.006876787622138697,0.0508,0.0031054584202658392
0.8,0.8,0.0,9,0.5698,0.007001827761377739,0.0522,0.003145636978419474
1.0,0.8,0.0,9,0.491,0.007069922206078367,0.0456,0.0029502759192997527
0.0,1.0,0.0,9,0.686,0.006563596575049384,0.0474,0.0030051036587778464
0.2,1.0,0.0,9,0.6722,0.006638481151588818,0.0534,0.0031795735563122296
0.4,1.0,0.0,9,0.636,0.006804469119630127,0.0518,0.003134222710657301
0.6,1.0,0.0,9,0.5794,0.0069813414183808545,0.0504,0.0030938597253269257
0.8,1.0,0.0,9,0.5334,0.007055273772150873,0.0504,0.0030938597253269257
1.0,1.0,0.0,9,0.4738,0.007061353411351113,0.049,0.0030528347482299137
0.0,0.0,0.2,9,0.7888,0.005772253632681087,0.0476,0.0030111207215918795
0.2,0.0,0.2,9,0.7552,0.006080673646891436,0.0494,0.003064625262572897
0.4,0.0,0.2,9,0.7248,0.006316089929695428,0.0486,0.0030409879973455995
0.6,0.0,0.2,9,0.6542,0.006726401117982781,0.0452,0.0029379230759160454
0.8,0.0,0.2,9,0.601,0.006925301437482704,0.0422,0.0028432080472592927
1.0,0.0,0.2,9,0.505,0.007070714249635605,0.0496,0.0030704996336101396
0.0,0.2,0.2,9,0.7742,0.005912941061772897,0.055,0.0032241277890307017
0.2,0.2,0.2,9,0.756,0.006073944352725007,0.0498,0.0030763601869742106
0.4,0.2,0.2,9,0.7288,0.006287297670700824,0.05,0.0030822070014844883
0.6,0.2,0.2,9,0.6638,0.006680861621078527,0.0506,0.0030996657884359083
0.8,0.2,0.2,9,0.583,0.006972962067873308,0.0534,0.0031795735563122296
1.0,0.2,0.2,9,0.5158,0.007067536487348332,0.0578,0.003300277564084573
0.0,0.4,0.2,9,0.7582,0.006055291239899201,0.0484,0.0030350433275325743
0.2,0.4,0.2,9,0.74,0.0062032249677083295,0.0518,0.003134222710657301
0.4,0.4,0.2,9,0.7052,0.006448146400323119,0.053,0.003168311853337673
0.6,0.4,0.2,9,0.6408,0.0067849150326293696,0.0546,0.003213062090903318
0.8,0.4,0.2,9,0.5794,0.0069813414183808545,0.0458,0.0029564289269319497
1.0,0.4,0.2,9,0.5062,0.007070524167273598,0.051,0.003111237695837462
0.0,0.6,0.2,9,0.734,0.006248903903885865,0.046,0.002962566454950842
0.2,0.6,0.2,9,0.7162,0.006375853825175104,0.0506,0.0030996657884359083
0.4,0.6,0.2,9,0.6884,0.006549892212853582,0.051,0.003111237695837462
0.6,0.6,0.2,9,0.6248,0.0068472616424378,0.0466,0.002980887116279313
0.8,0.6,0.2,9,0.553,0.0070312303333058285,0.0506,0.0030996657884359083
1.0,0.6,0.2,9,0.4832,0.00706707520831638,0.0476,0.0030111207215918795
0.0,0.8,0.2,9,0.6918,0.006530126491883599,0.0542,0.0032019481569819336
0.2,0.8,0.2,9,0.6776,0.0066099658092913,0.0514,0.0031227564746550444
0.4,0.8,0.2,9,0.6488,0.006750682335882796,0.0458,0.0029564289269319497
0.6,0.8,0.2,9,0.6016,0.0069235459123197845,0.0476,0.0030111207215918795
0.8,0.8,0.2,9,0.5322,0.007056389445034904,0.0518,0.003134222710657301
1.0,0.8,0.2,9,0.4664,0.007055083840749166,0.0474,0.0030051036587778464
0.0,1.0,0.2,9,0.6634,0.0066828203626911895,0.054,0.003196372944448129
0.2,1.0,0.2,9,0.651,0.0067409049837540355,0.0468,0.0029869636757081596
0.4,1.0,0.2,9,0.6108,0.006895264461933276,0.0514,0.0031227564746550444
0.6,1.0,0.2,9,0.5828,0.006973437602789603,0.052,0.003139936305086458
0.8,1.0,0.2,9,0.506,0.007070558676653493,0.051,0.003111237695837462
1.0,1.0,0.2,9,0.4472,0.007031531269929758,0.0512,0.0031170036894427955
0.0,0.0,0.4,9,0.6906,0.006537149837658611,0.0498,0.0030763601869742106
0.2,0.0,0.4,9,0.6706,0.006646738147392298,0.0522,0.003145636978419474
0.4,0.0,0.4,9,0.6474,0.006756822330060189,0.0488,0.00304691844328003
0.6,0.0,0.4,9,0.5988,0.006931645692041681,0.0524,0.003151324800778238
0.8,0.0,0.4,9,0.5346,0.007054117095710844,0.0536,0.003185185708871619
1.0,0.0,0.4,9,0.469,0.00705746413380897,0.049,0.0030528347482299137
0.0,0.2,0.4,9,0.68,0.006596969000988257,0.0502,0.003088040155179333
0.2,0.2,0.4,9,0.6762,0.006617455099961011,0.0514,0.0031227564746550444
0.4,0.2,0.4,9,0.6412,0.006783252317288514,0.0518,0.003134222710657301
0.6,0.2,0.4,9,0.6012,0.006924717467160664,0.0496,0.0030704996336101396
0.8,0.2,0.4,9,0.5422,0.007045837920361212,0.054,0.003196372944448129
1.0,0.2,0.4,9,0.4796,0.007065179969399223,0.0526,0.003156999841621789
0.0,0.4,0.4,9,0.6864,0.006561326695112811,0.0494,0.003064625262572897
0.2,0.4,0.4,9,0.6558,0.006719023143285041,0.0514,0.0031227564746550444
0.4,0.4,0.4,9,0.6314,0.006822522114291752,0.0458,0.0029564289269319497
0.6,0.4,0.4,9,0.5902,0.006955055139968338,0.0498,0.0030763601869742106
0.8,0.4,0.4,9,0.524,0.0070629172443120135,0.0538,0.0031907854832313627
1.0,0.4,0.4,9,0.4636,0.007052305155053913,0.051,0.003111237695837462
0.0,0.6,0.4,9,0.6548,0.006723644249958499,0.051,0.003111237695837462
0.2,0.6,0.4,9,0.6378,0.0067972223738818486,0.05,0.0030822070014844883
0.4,0.6,0.4,9,0.6182,0.006870644220158689,0.0506,0.0030996657884359083
0.6,0.6,0.4,9,0.5708,0.006999819426242366,0.0482,0.0030290843500965763
0.8,0.6,0.4,9,0.5036,0.0070708845274123945,0.0504,0.0030938597253269257
1.0,0.6,0.4,9,0.4534,0.007040290334922275,0.0478,0.003017123133052412
0.0,0.8,0.4,9,0.6168,0.006875431041032991,0.0492,0.0030587369942510585
0.2,0.8,0.4,9,0.6062,0.006909725899049831,0.0476,0.0030111207215918795
0.4,0.8,0.4,9,0.5816,0.006976266049972578,0.0526,0.003156999841621789
0.6,0.8,0.4,9,0.5488,0.007037308576437444,0.0498,0.0030763601869742106
0.8,0.8,0.4,9,0.4838,0.0070673553752446895,0.0482,0.0030290843500965763
1.0,0.8,0.4,9,0.4384,0.007017199441372605,0.049,0.0030528347482299137
0.0,1.0,0.4,9,0.5864,0.006964697265495465,0.049,0.0030528347482299137
0.2,1.0,0.4,9,0.5804,0.006979052084631551,0.0532,0.003173948959892077
0.4,1.0,0.4,9,0.5622,0.007016140819567407,0.0484,0.0030350433275325743
0.6,1.0,0.4,9,0.5208,0.007064946708928525,0.0554,0.0032351457463304493
0.8,1.0,0.4,9,0.4664,0.007055083840749166,0.0548,0.003218600938296017
1.0,1.0,0.4,9,0.4128,0.006962702923434261,0.0516,0.0031284961243383375
0.0,0.0,0.6,9,0.5992,0.0069305030120475385,0.0454,0.002944107334999864
0.2,0.0,0.6,9,0.5884,0.006959675854520812,0.0546,0.003213062090903318
0.4,0.0,0.6,9,0.5544,0.0070290915486995904,0.05,0.0030822070014844883
0.6,0.0,0.6,9,0.5196,0.007065632880358277,0.0496,0.0030704996336101396
0.8,0.0,0.6,9,0.4842,0.007067536487348332,0.0534,0.0031795735563122296
1.0,0.0,0.6,9,0.4304,0.007002225931801972,0.0568,0.0032733395790843335
0.0,0.2,0.6,9,0.5966,0.006937844622071036,0.0492,0.0030587369942510585
0.2,0.2,0.6,9,0.5774,0.006985831947592212,0.0514,0.0031227564746550444
0.4,0.2,0.6,9,0.544,0.007043635424977645,0.0518,0.003134222710657301
0.6,0.2,0.6,9,0.534,0.007054700560619139,0.0568,0.0032733395790843335
0.8,0.2,0.6,9,0.4814,0.007066173504804421,0.0516,0.0031284961243383375
1.0,0.2,0.6,9,0.434,0.007009193962218481,0.05,0.0030822070014844883
0.0,0.4,0.6,9,0.584,0.0069705666914534285,0.047,0.002993025225419926
0.2,0.4,0.6,9,0.5802,0.006979512303879118,0.0506,0.0030996657884359083
0.4,0.4,0.6,9,0.5544,0.0070290915486995904,0.0446,0.0029192752525241603
0.6,0.4,0.6,9,0.5208,0.007064946708928525,0.0512,0.0031170036894427955
0.8,0.4,0.6,9,0.4708,0.007058999362515909,0.05,0.0030822070014844883
1.0,0.4,0.6,9,0.4234,0.00698759529452014,0.0502,0.003088040155179333
0.0,0.6,0.6,9,0.5824,0.00697438513418925,0.0512,0.0031170036894427955
0.2,0.6,0.6,9,0.561,0.007018247644533499,0.048,0.0030231109804305894
0.4,0.6,0.6,9,0.533,0.007055650218087629,0.0512,0.0031170036894427955
0.6,0.6,0.6,9,0.5006,0.0070710627206948175,0.049,0.0030528347482299137
0.8,0.6,0.6,9,0.4658,0.007054507211705152,0.0508,0.0031054584202658392
1.0,0.6,0.6,9,0.4004,0.0069293555255882195,0.0464,0.0029747954551531774
0.0,0.8,0.6,9,0.5422,0.007045837920361212,0.0454,0.002944107334999864
0.2,0.8,0.6,9,0.5468,0.007040024999955611,0.0516,0.0031284961243383375
0.4,0.8,0.6,9,0.5248,0.007062364476575816,0.0472,0.0029990718564249174
0.6,0.8,0.6,9,0.4724,0.007060286679731922,0.0504,0.0030938597253269257
0.8,0.8,0.6,9,0.4466,0.007030625007778469,0.05,0.0030822070014844883
1.0,0.8,0.6,9,0.3916,0.006902889829629328,0.0528,0.003162662169755094
0.0,1.0,0.6,9,0.5276,0.007060286679731922,0.0474,0.0030051036587778464
0.2,1.0,0.6,9,0.5072,0.007070334645545429,0.0514,0.0031227564746550444
0.4,1.0,0.6,9,0.4904,0.007069764352508505,0.0512,0.0031170036894427955
0.6,1.0,0.6,9,0.4574,0.007045356484948083,0.05,0.0030822070014844883
0.8,1.0,0.6,9,0.4164,0.0069715283833604235,0.0524,0.003151324800778238
1.0,1.0,0.6,9,0.3764,0.006851613532592159,0.0436,0.0028878725733660756
0.0,0.0,0.8,9,0.5012,0.007071047447160852,0.0528,0.003162662169755094
0.2,0.0,0.8,9,0.5106,0.007069478622925456,0.0472,0.0029990718564249174
0.4,0.0,0.8,9,0.4914,0.0070700217821446625,0.0502,0.003088040155179333
0.6,0.0,0.8,9,0.4674,0.0070560221088089,0.0518,0.003134222710657301
0.8,0.0,0.8,9,0.418,0.006975327949279518,0.0484,0.0030350433275325743
1.0,0.0,0.8,9,0.396,0.00691641525647499,0.0474,0.0030051036587778464
0.0,0.2,0.8,9,0.5084,0.007070069872356284,0.0476,0.0030111207215918795
0.2,0.2,0.8,9,0.5036,0.0070708845274123945,0.0538,0.0031907854832313627
0.4,0.2,0.8,9,0.5024,0.007070986352695075,0.0494,0.003064625262572897
0.6,0.2,0.8,9,0.4616,0.00705018354371005,0.0506,0.0030996657884359083
0.8,0.2,0.8,9,0.4162,0.006971048127792549,0.047,0.002993025225419926
1.0,0.2,0.8,9,0.3856,0.006883496785791361,0.0508,0.0031054584202658392
0.0,0.4,0.8,9,0.5102,0.007069596310964298,0.0488,0.00304691844328003
0.2,0.4,0.8,9,0.4852,0.007067969439662285,0.0496,0.0030704996336101396
0.4,0.4,0.8,9,0.4828,0.00706688276399149,0.0542,0.0032019481569819336
0.6,0.4,0.8,9,0.4334,0.0070080587897077455,0.0466,0.002980887116279313
0.8,0.4,0.8,9,0.429,0.006999414261207862,0.0498,0.0030763601869742106
1.0,0.4,0.8,9,0.3832,0.006875431041032991,0.0534,0.0031795735563122296
0.0,0.6,0.8,9,0.4902,0.007069709470692555,0.0464,0.0029747954551531774
0.2,0.6,0.8,9,0.4852,0.007067969439662285,0.0532,0.003173948959892077
0.4,0.6,0.8,9,0.4702,0.007058497857193129,0.0554,0.0032351457463304493
0.6,0.6,0.8,9,0.4508,0.007036751523252757,0.0484,0.0030350433275325743
0.8,0.6,0.8,9,0.4102,0.006956090281185258,0.0568,0.0032733395790843335
1.0,0.6,0.8,9,0.3822,0.0068720180442137955,0.051,0.003111237695837462
0.0,0.8,0.8,9,0.4782,0.007064343706247595,0.0512,0.0031170036894427955
0.2,0.8,0.8,9,0.4766,0.007063319899310805,0.0512,0.0031170036894427955
0.4,0.8,0.8,9,0.4468,0.0070309282459715084,0.0478,0.003017123133052412
0.6,0.8,0.8,9,0.4298,0.007001027924526513,0.0484,0.0030350433275325743
0.8,0.8,0.8,9,0.3908,0.006900367526443791,0.0494,0.003064625262572897
1.0,0.8,0.8,9,0.3586,0.006782419037482127,0.0526,0.003156999841621789
0.0,1.0,0.8,9,0.4616,0.00705018354371005,0.0524,0.003151324800778238
0.2,1.0,0.8,9,0.4466,0.007030625007778469,0.049,0.0030528347482299137
0.4,1.0,0.8,9,0.4254,0.006991921624274688,0.0478,0.003017123133052412
0.6,1.0,0.8,9,0.4192,0.006978128115762852,0.0478,0.003017123133052412
0.8,1.0,0.8,9,0.384,0.006878139283265497,0.0538,0.0031907854832313627
1.0,1.0,0.8,9,0.3592,0.00678491503262937,0.0454,0.002944107334999864
0.0,0.0,1.0,9,0.438,0.00701649485141976,0.0462,0.002968688599365046
0.2,0.0,1.0,9,0.437,0.007014713108887633,0.0494,0.003064625262572897
0.4,0.0,1.0,9,0.4132,0.006963702463488802,0.0532,0.003173948959892077
0.6,0.0,1.0,9,0.397,0.006919407489084596,0.049,0.0030528347482299137
0.8,0.0,1.0,9,0.3794,0.00686229757442797,0.0482,0.0030290843500965763
1.0,0.0,1.0,9,0.3372,0.006685748424821263,0.0534,0.0031795735563122296
0.0,0.2,1.0,9,0.431,0.007003413453452538,0.0488,0.00304691844328003
0.2,0.2,1.0,9,0.435,0.00701106268692557,0.0522,0.003145636978419474
0.4,0.2,1.0,9,0.4188,0.006977199438170017,0.0526,0.003156999841621789
0.6,0.2,1.0,9,0.407,0.00694767587039004,0.0548,0.003218600938296017
0.8,0.2,1.0,9,0.3848,0.006880827857169513,0.0468,0.0029869636757081596
1.0,0.2,1.0,9,0.354,0.006762898786762966,0.0494,0.003064625262572897
0.0,0.4,1.0,9,0.4422,0.007023662292565041,0.0552,0.0032296427046966045
0.2,0.4,1.0,9,0.4414,0.0070223363633480276,0.0514,0.0031227564746550444
0.4,0.4,1.0,9,0.4196,0.006979052084631551,0.0518,0.003134222710657301
0.6,0.4,1.0,9,0.3932,0.006907876084586347,0.0506,0.0030996657884359083
0.8,0.4,1.0,9,0.377,0.0068537726837122346,0.0448,0.002925507135523686
1.0,0.4,1.0,9,0.3376,0.006687693772893613,0.0496,0.0030704996336101396
0.0,0.6,1.0,9,0.4206,0.0069813414183808545,0.058,0.003305631558416636
0.2,0.6,1.0,9,0.4282,0.006997781934298896,0.0476,0.0030111207215918795
0.4,0.6,1.0,9,0.4148,0.006967653263474008,0.046,0.002962566454950842
0.6,0.6,1.0,9,0.3966,0.006918214220447355,0.051,0.003111237695837462
0.8,0.6,1.0,9,0.3706,0.0068301631020056906,0.0482,0.0030290843500965763
1.0,0.6,1.0,9,0.3428,0.006712498193668285,0.0502,0.003088040155179333
0.0,0.8,1.0,9,0.4094,0.006954015243008891,0.0506,0.0030996657884359083
0.2,0.8,1.0,9,0.4206,0.0069813414183808545,0.0538,0.0031907854832313627
0.4,0.8,1.0,9,0.4098,0.006955055139968338,0.0518,0.003134222710657301
0.6,0.8,1.0,9,0.3872,0.006888775798354886,0.0496,0.0030704996336101396
0.8,0.8,1.0,9,0.3512,0.006750682335882796,0.046,0.002962566454950842
1.0,0.8,1.0,9,0.3426,0.006711560772279425,0.053,0.003168311853337673
0.0,1.0,1.0,9,0.4072,0.006948210704922527,0.0492,0.0030587369942510585
0.2,1.0,1.0,9,0.4,0.0069282032302755096,0.051,0.003111237695837462
0.4,1.0,1.0,9,0.3808,0.006867188070819089,0.055,0.0032241277890307017
0.6,1.0,1.0,9,0.3698,0.0068271217947243334,0.051,0.003111237695837462
0.8,1.0,1.0,9,0.3536,0.006761169129669809,0.0558,0.003246116448927857
1.0,1.0,1.0,9,0.3124,0.006554483045977005,0.0536,0.003185185708871619
0.0,0.0,0.0,10,0.83,0.005312249994117371,0.0494,0.003064625262572897
0.2,0.0,0.0,10,0.801,0.00564621997446079,0.049,0.0030528347482299137
0.4,0.0,0.0,10,0.763,0.0060138340515847296,0.0492,0.0030587369942510585
0.6,0.0,0.0,10,0.6928,0.006524234207935825,0.0518,0.003134222710657301
0.8,0.0,0.0,10,0.6172,0.006874069537035539,0.0558,0.003246116448927857
1.0,0.0,0.0,10,0.5278,0.007060129743850322,0.0522,0.003145636978419474
0.0,0.2,0.0,10,0.8318,0.005289778067178245,0.0478,0.003017123133052412
0.2,0.2,0.0,10,0.8028,0.005626938066124418,0.0504,0.0030938597253269257
0.4,0.2,0.0,10,0.7594,0.006045025061982787,0.0466,0.002980887116279313
0.6,0.2,0.0,10,0.6856,0.006565860796574963,0.0494,0.003064625262572897
0.8,0.2,0.0,10,0.6198,0.006865099562278758,0.044,0.002900482718445328
1.0,0.2,0.0,10,0.5276,0.007060286679731922,0.0506,0.0030996657884359083
0.0,0.4,0.0,10,0.8036,0.005618310066203182,0.0476,0.0030111207215918795
0.2,0.4,0.0,10,0.7916,0.0057440306405867995,0.0478,0.003017123133052412
0.4,0.4,0.0,10,0.75,0.006123724356957945,0.0476,0.0030111207215918795
0.6,0.4,0.0,10,0.6762,0.006617455099961011,0.0558,0.003246116448927857
0.8,0.4,0.0,10,0.61,0.006897825744392214,0.0538,0.0031907854832313627
1.0,0.4,0.0,10,0.5254,0.007061937977637583,0.0448,0.002925507135523686
0.0,0.6,0.0,10,0.7664,0.005983828874558496,0.0454,0.002944107334999864
0.2,0.6,0.0,10,0.7558,0.006075629350116743,0.0404,0.0027845229393919525
0.4,0.6,0.0,10,0.71,0.006417164482853778,0.0496,0.0030704996336101396
0.6,0.6,0.0,10,0.6496,0.006747145174071772,0.0468,0.0029869636757081596
0.8,0.6,0.0,10,0.579,0.006982248921371967,0.0496,0.0030704996336101396
1.0,0.6,0.0,10,0.5118,0.007069098386640265,0.053,0.003168311853337673
0.0,0.8,0.0,10,0.733,0.006256372751043531,0.0532,0.003173948959892077
0.2,0.8,0.0,10,0.724,0.006321771903509332,0.0456,0.0029502759192997527
0.4,0.8,0.0,10,0.6854,0.006566990787263219,0.0488,0.00304691844328003
0.6,0.8,0.0,10,0.626,0.006842864897102675,0.0508,0.0031054584202658392
0.8,0.8,0.0,10,0.5428,0.007045114051596326,0.0482,0.0030290843500965763
1.0,0.8,0.0,10,0.4958,0.007070818340192315,0.0502,0.003088040155179333
0.0,1.0,0.0,10,0.6822,0.006584879042169264,0.0506,0.0030996657884359083
0.2,1.0,0.0,10,0.6912,0.0065336446184346446,0.0478,0.003017123133052412
0.4,1.0,0.0,10,0.6454,0.00676548357473433,0.0436,0.0028878725733660756
0.6,1.0,0.0,10,0.582,0.006975327949279518,0.0514,0.0031227564746550444
0.8,1.0,0.0,10,0.5396,0.007048855793673183,0.0518,0.003134222710657301
1.0,1.0,0.0,10,0.4656,0.007054312723433801,0.0486,0.0030409879973455995
0.0,0.0,0.2,10,0.7824,0.005835241897299545,0.0478,0.003017123133052412
0.2,0.0,0.2,10,0.7562,0.006072257570294594,0.0516,0.0031284961243383375
0.4,0.0,0.2,10,0.7172,0.006369052676811522,0.0504,0.0030938597253269257
0.6,0.0,0.2,10,0.6676,0.006661985289686551,0.0504,0.0030938597253269257
0.8,0.0,0.2,10,0.5864,0.006964697265495465,0.0494,0.003064625262572897
1.0,0.0,0.2,10,0.5192,0.007065852531719014,0.0502,0.003088040155179333
0.0,0.2,0.2,10,0.7702,0.0059496547799011,0.0428,0.0028624520956690267
0.2,0.2,0.2,10,0.753,0.006099032710192658,0.054,0.003196372944448129
0.4,0.2,0.2,10,0.724,0.006321771903509332,0.0548,0.003218600938296017
0.6,0.2,0.2,10,0.6654,0.006672972950642016,0.0498,0.0030763601869742106
0.8,0.2,0.2,10,0.5864,0.006964697265495465,0.0482,0.0030290843500965763
1.0,0.2,0.2,10,0.5132,0.0070686032566554475,0.0508,0.0031054584202658392
0.0,0.4,0.2,10,0.76,0.0060398675482166,0.0546,0.003213062090903318
0.2,0.4,0.2,10,0.742,0.006187665149311169,0.0498,0.0030763601869742106
0.4,0.4,0.2,10,0.7068,0.006437915190494513,0.0542,0.0032019481569819336
0.6,0.4,0.2,10,0.6404,0.006786572625412625,0.054,0.003196372944448129
0.8,0.4,0.2,10,0.5878,0.006961194725045407,0.05,0.0030822070014844883
1.0,0.4,0.2,10,0.5018,0.007071021991197595,0.053,0.003168311853337673
0.0,0.6,0.2,10,0.7358,0.006235356605680223,0.0502,0.003088040155179333
0.2,0.6,0.2,10,0.7192,0.006355334137557207,0.0466,0.002980887116279313
0.4,0.6,0.2,10,0.6626,0.006686721767802217,0.0444,0.002913027291324268
0.6,0.6,0.2,10,0.6252,0.006845801048818173,0.0472,0.0029990718564249174
0.8,0.6,0.2,10,0.5708,0.006999819426242366,0.0514,0.0031227564746550444
1.0,0.6,0.2,10,0.4998,0.007071067246180028,0.051,0.003111237695837462
0.0,0.8,0.2,10,0.6972,0.006497879038578665,0.0526,0.003156999841621789
0.2,0.8,0.2,10,0.6842,0.006573741096209981,0.0486,0.0030409879973455995
0.4,0.8,0.2,10,0.6548,0.006723644249958499,0.049,0.0030528347482299137
0.6,0.8,0.2,10,0.5876,0.006961698643291018,0.0498,0.0030763601869742106
0.8,0.8,0.2,10,0.5264,0.007061204429840564,0.0494,0.003064625262572897
1.0,0.8,0.2,10,0.4626,0.007051258611056611,0.048,0.0030231109804305894
0.0,1.0,0.2,10,0.6462,0.006762034605057859,0.0512,0.0031170036894427955
0.2,1.0,0.2,10,0.6406,0.0067857444691058035,0.0502,0.003088040155179333
0.4,1.0,0.2,10,0.61,0.006897825744392214,0.0532,0.003173948959892077
0.6,1.0,0.2,10,0.5616,0.007017199441372605,0.05,0.0030822070014844883
0.8,1.0,0.2,10,0.5052,0.007070685398177464,0.0508,0.0031054584202658392
1.0,1.0,0.2,10,0.4528,0.0070394908906823645,0.0496,0.0030704996336101396
0.0,0.0,0.4,10,0.6938,0.006518305914883099,0.0488,0.00304691844328003
0.2,0.0,0.4,10,0.6754,0.006621704312335307,0.0486,0.0030409879973455995
0.4,0.0,0.4,10,0.6468,0.006759434295856421,0.0494,0.003064625262572897
0.6,0.0,0.4,10,0.5988,0.006931645692041681,0.0474,0.0030051036587778464
0.8,0.0,0.4,10,0.53,0.007058328414008518,0.05,0.0030822070014844883
1.0,0.0,0.4,10,0.4834,0.007067169730521547,0.0482,0.0030290843500965763
0.0,0.2,0.4,10,0.6886,0.0065487409476936865,0.0458,0.0029564289269319497
0.2,0.2,0.4,10,0.6824,0.006583771563473326,0.05,0.0030822070014844883
0.4,0.2,0.4,10,0.6414,0.006782419037482128,0.049,0.0030528347482299137
0.6,0.2,0.4,10,0.592,0.006950338121271511,0.0528,0.003162662169755094
0.8,0.2,0.4,10,0.532,0.007056571405434795,0.0502,0.003088040155179333
1.0,0.2,0.4,10,0.4846,0.0070677130671809255,0.0568,0.0032733395790843335
0.0,0.4,0.4,10,0.6832,0.006579327625221288,0.0502,0.003088040155179333
0.2,0.4,0.4,10,0.663,0.006684773743366338,0.0544,0.0032075111847038036
0.4,0.4,0.4,10,0.6392,0.0067915147058664315,0.0528,0.003162662169755094
0.6,0.4,0.4,10,0.5786,0.006983151723971061,0.0492,0.0030587369942510585
0.8,0.4,0.4,10,0.5124,0.007068892982638795,0.0488,0.00304691844328003
1.0,0.4,0.4,10,0.4538,0.007040817566163747,0.0486,0.0030409879973455995
0.0,0.6,0.4,10,0.6558,0.006719023143285041,0.0466,0.002980887116279313
0.2,0.6,0.4,10,0.6542,0.006726401117982781,0.051,0.003111237695837462
0.4,0.6,0.4,10,0.6152,0.006880827857169513,0.057,0.0032787497617232093
0.6,0.6,0.4,10,0.5592,0.007021329788579938,0.0512,0.0031170036894427955
